日期,时间,高,低,价格,开,成交量,成交额,成交笔数
2020/6/10,2020/06/10 14:00,4.78,4.68,4.75,4.72,239353600,1138084153,51024
2020/6/10,2020/06/10 14:30,4.83,4.73,4.82,4.76,280552266,1347221408,62675
2020/6/10,2020/06/10 15:00,4.82,4.77,4.78,4.81,177704549,853844096,43733
2020/6/11,2020/06/11 10:00,4.78,4.70,4.76,4.73,273343914,1301290804,55633
2020/6/11,2020/06/11 10:30,4.80,4.74,4.76,4.76,177994213,853277892,33087
2020/6/11,2020/06/11 11:00,4.77,4.73,4.75,4.77,84233760,401781552,17982
2020/6/11,2020/06/11 11:30,4.78,4.75,4.77,4.75,64410290,308658274,13980
2020/6/11,2020/06/11 13:30,4.77,4.65,4.66,4.77,246254047,1160214876,53286
2020/6/11,2020/06/11 14:00,4.67,4.64,4.64,4.66,126261353,590327493,27874
2020/6/11,2020/06/11 14:30,4.65,4.57,4.65,4.64,195267886,904765587,49259
2020/6/11,2020/06/11 15:00,4.65,4.60,4.63,4.65,110652787,513518968,31545
2020/6/12,2020/06/12 10:00,4.61,4.48,4.59,4.48,429394298,1947494840,69884
2020/6/12,2020/06/12 10:30,4.62,4.57,4.58,4.59,112436537,518447745,22436
2020/6/12,2020/06/12 11:00,4.70,4.58,4.66,4.59,138994180,650177377,28729
2020/6/12,2020/06/12 11:30,4.67,4.63,4.64,4.66,50502480,236053191,12055
2020/6/12,2020/06/12 13:30,4.65,4.60,4.63,4.64,54275064,252009106,13870
2020/6/12,2020/06/12 14:00,4.67,4.62,4.66,4.62,51860294,241789402,12734
2020/6/12,2020/06/12 14:30,4.67,4.61,4.63,4.66,93824551,437442647,15016
2020/6/12,2020/06/12 15:00,4.65,4.61,4.61,4.63,94161312,437263045,21612
2020/6/15,2020/06/15 10:00,4.51,4.38,4.49,4.47,450161610,2005803547,89587
2020/6/15,2020/06/15 10:30,4.61,4.48,4.59,4.48,149706837,682369099,26805
2020/6/15,2020/06/15 11:00,4.60,4.51,4.52,4.60,79670621,364236559,14773
2020/6/15,2020/06/15 11:30,4.55,4.51,4.54,4.52,45411900,206475023,9634
2020/6/15,2020/06/15 13:30,4.54,4.46,4.49,4.53,109107067,491478384,24345
2020/6/15,2020/06/15 14:00,4.50,4.42,4.43,4.49,111842673,499849730,27383
2020/6/15,2020/06/15 14:30,4.47,4.42,4.43,4.42,103219251,460450116,20825
2020/6/15,2020/06/15 15:00,4.44,4.39,4.40,4.43,196476471,870190032,43591
2020/6/16,2020/06/16 10:00,4.60,4.52,4.54,4.57,361581826,1654936781,63993
2020/6/16,2020/06/16 10:30,4.55,4.47,4.50,4.55,109858851,496864236,23817
2020/6/16,2020/06/16 11:00,4.53,4.49,4.49,4.50,52992006,239956429,11380
2020/6/16,2020/06/16 11:30,4.52,4.47,4.49,4.50,58697646,264817088,12491
2020/6/16,2020/06/16 13:30,4.51,4.48,4.51,4.50,45858285,207117940,9629
2020/6/16,2020/06/16 14:00,4.52,4.50,4.51,4.51,41369397,187418811,10512
2020/6/16,2020/06/16 14:30,4.53,4.49,4.53,4.52,68805529,312080339,12678
2020/6/16,2020/06/16 15:00,4.53,4.50,4.52,4.52,59100759,267992935,17210
2020/6/17,2020/06/17 10:00,4.51,4.38,4.41,4.51,306935195,1369018709,58007
2020/6/17,2020/06/17 10:30,4.44,4.40,4.41,4.41,110101645,488545111,21131
2020/6/17,2020/06/17 11:00,4.45,4.40,4.43,4.41,94365036,418922601,15580
2020/6/17,2020/06/17 11:30,4.45,4.41,4.42,4.43,43358030,193055550,7607
2020/6/17,2020/06/17 13:30,4.42,4.39,4.39,4.42,61018010,269745793,17202
2020/6/17,2020/06/17 14:00,4.42,4.39,4.41,4.40,64049011,283419988,12754
2020/6/17,2020/06/17 14:30,4.43,4.40,4.42,4.40,65380730,290067102,12190
2020/6/17,2020/06/17 15:00,4.43,4.41,4.43,4.41,72378749,321609863,17715
2020/6/18,2020/06/18 10:00,4.54,4.42,4.51,4.43,317855053,1435318143,50405
2020/6/18,2020/06/18 10:30,4.53,4.47,4.52,4.51,146498598,662333081,22777
2020/6/18,2020/06/18 11:00,4.53,4.48,4.53,4.52,81898000,370816123,13723
2020/6/18,2020/06/18 11:30,4.58,4.52,4.55,4.53,225882777,1032381421,32735
2020/6/18,2020/06/18 13:30,4.56,4.51,4.52,4.56,90672428,412573509,14401
2020/6/18,2020/06/18 14:00,4.55,4.51,4.53,4.52,85334510,388800681,13857
2020/6/18,2020/06/18 14:30,4.54,4.51,4.53,4.53,77420900,352045598,12180
2020/6/18,2020/06/18 15:00,4.54,4.52,4.53,4.53,89886852,408797894,19349
2020/6/19,2020/06/19 10:00,4.59,4.49,4.50,4.53,234198265,1068271484,33930
2020/6/19,2020/06/19 10:30,4.53,4.49,4.52,4.50,90865200,411467743,15434
2020/6/19,2020/06/19 11:00,4.52,4.48,4.49,4.52,91244559,412330574,17029
2020/6/19,2020/06/19 11:30,4.52,4.48,4.51,4.49,59192449,267593479,10882
2020/6/19,2020/06/19 13:30,4.53,4.50,4.52,4.51,69243836,313885358,10358
2020/6/19,2020/06/19 14:00,4.56,4.51,4.55,4.52,137976985,629342061,16421
2020/6/19,2020/06/19 14:30,4.55,4.52,4.53,4.55,73895405,336280515,11386
2020/6/19,2020/06/19 15:00,4.57,4.51,4.57,4.52,301910248,1378222346,29384
2020/6/22,2020/06/22 10:00,4.66,4.58,4.63,4.62,338598430,1573870515,51309
2020/6/22,2020/06/22 10:30,4.66,4.60,4.60,4.63,145682631,677548944,23512
2020/6/22,2020/06/22 11:00,4.62,4.56,4.60,4.61,124808049,575546322,19767
2020/6/22,2020/06/22 11:30,4.63,4.58,4.63,4.59,47186788,218486076,8609
2020/6/22,2020/06/22 13:30,4.63,4.61,4.62,4.62,77224268,358432603,13692
2020/6/22,2020/06/22 14:00,4.62,4.59,4.60,4.61,69150807,319677924,12728
2020/6/22,2020/06/22 14:30,4.60,4.56,4.57,4.59,81862972,376319871,17762
2020/6/22,2020/06/22 15:00,4.58,4.54,4.58,4.58,106082409,485982742,21989
2020/6/23,2020/06/23 10:00,4.76,4.62,4.65,4.67,553398437,2608773200,80485
2020/6/23,2020/06/23 10:30,4.66,4.62,4.64,4.65,102241160,476589923,16541
2020/6/23,2020/06/23 11:00,4.65,4.59,4.60,4.63,94257548,437049325,16262
2020/6/23,2020/06/23 11:30,4.62,4.58,4.60,4.61,56405954,260614378,10408
2020/6/23,2020/06/23 13:30,4.62,4.55,4.58,4.59,100093259,460536811,19895
2020/6/23,2020/06/23 14:00,4.60,4.56,4.60,4.58,72785558,334697845,12750
2020/6/23,2020/06/23 14:30,4.60,4.57,4.59,4.59,72675100,334711389,11523
2020/6/23,2020/06/23 15:00,4.60,4.56,4.58,4.59,91322662,419937212,18060
2020/6/24,2020/06/24 10:00,4.62,4.53,4.54,4.61,202778007,932107479,34094
2020/6/24,2020/06/24 10:30,4.55,4.51,4.53,4.54,124978288,568590381,23005
2020/6/24,2020/06/24 11:00,4.54,4.51,4.51,4.53,82572228,374989713,15798
2020/6/24,2020/06/24 11:30,4.53,4.49,4.50,4.51,73617136,333441847,15288
2020/6/24,2020/06/24 13:30,4.50,4.44,4.46,4.49,112777238,506707013,29513
2020/6/24,2020/06/24 14:00,4.48,4.45,4.48,4.45,71633780,321481250,14412
2020/6/24,2020/06/24 14:30,4.48,4.46,4.48,4.47,70804563,317886102,14763
2020/6/24,2020/06/24 15:00,4.51,4.46,4.51,4.48,76785917,346151405,17446
2020/6/29,2020/06/29 10:00,4.66,4.48,4.64,4.51,348574846,1604208988,63475
2020/6/29,2020/06/29 10:30,4.64,4.60,4.62,4.63,94051642,436120331,18980
2020/6/29,2020/06/29 11:00,4.67,4.61,4.66,4.62,171099981,797739361,33242
2020/6/29,2020/06/29 11:30,4.67,4.63,4.64,4.67,73295375,341926972,15939
2020/6/29,2020/06/29 13:30,4.65,4.60,4.61,4.63,79669243,370365558,13261
2020/6/29,2020/06/29 14:00,4.63,4.60,4.62,4.60,48059215,222689864,10865
2020/6/29,2020/06/29 14:30,4.62,4.57,4.58,4.62,89547576,413024421,16800
2020/6/29,2020/06/29 15:00,4.61,4.56,4.61,4.58,86563155,399211783,17555
2020/6/30,2020/06/30 10:00,4.66,4.59,4.62,4.62,185212572,860250151,30507
2020/6/30,2020/06/30 10:30,4.64,4.61,4.64,4.63,75279065,349537146,13750
2020/6/30,2020/06/30 11:00,4.64,4.61,4.63,4.64,68771195,319497817,10582
2020/6/30,2020/06/30 11:30,4.67,4.63,4.66,4.64,104714054,489186576,20856
2020/6/30,2020/06/30 13:30,4.67,4.64,4.65,4.67,96576411,451375220,15796
2020/6/30,2020/06/30 14:00,4.66,4.62,4.62,4.64,91523607,426643026,14208
2020/6/30,2020/06/30 14:30,4.63,4.60,4.62,4.62,79523977,368456266,14400
2020/6/30,2020/06/30 15:00,4.65,4.61,4.65,4.61,115975947,539617653,17210
2020/7/01,2020/07/01 10:00,4.63,4.58,4.59,4.63,181652183,839685015,31377
2020/7/01,2020/07/01 10:30,4.63,4.59,4.62,4.59,80553278,372705386,12886
2020/7/01,2020/07/01 11:00,4.62,4.59,4.60,4.61,63825213,295253000,11750
2020/7/01,2020/07/01 11:30,4.62,4.60,4.61,4.61,56550709,261583825,9868
2020/7/01,2020/07/01 13:30,4.61,4.58,4.59,4.61,100961717,465556041,23102
2020/7/01,2020/07/01 14:00,4.59,4.53,4.54,4.59,124594141,570645001,28180
2020/7/01,2020/07/01 14:30,4.58,4.54,4.58,4.54,80536120,368677580,14432
2020/7/01,2020/07/01 15:00,4.63,4.57,4.63,4.57,93011768,430246605,19401
2020/7/02,2020/07/02 10:00,4.65,4.58,4.62,4.63,202265074,937763251,27939
2020/7/02,2020/07/02 10:30,4.70,4.62,4.68,4.62,244499791,1147029420,39195
2020/7/02,2020/07/02 11:00,4.70,4.64,4.66,4.68,138870053,651723732,20549
2020/7/02,2020/07/02 11:30,4.68,4.65,4.66,4.65,62852418,294438727,10189
2020/7/02,2020/07/02 13:30,4.68,4.65,4.67,4.66,92356111,432964211,17123
2020/7/02,2020/07/02 14:00,4.68,4.65,4.67,4.67,77420516,362654498,13476
2020/7/02,2020/07/02 14:30,4.82,4.67,4.81,4.67,358888733,1707317072,77839
2020/7/02,2020/07/02 15:00,4.85,4.80,4.85,4.81,326403230,1580261925,72243
2020/7/03,2020/07/03 10:00,4.82,4.72,4.73,4.82,352412367,1684659900,68245
2020/7/03,2020/07/03 10:30,4.75,4.71,4.72,4.73,184249312,875328569,36610
2020/7/03,2020/07/03 11:00,4.77,4.72,4.75,4.73,86830450,414099621,14788
2020/7/03,2020/07/03 11:30,4.77,4.74,4.74,4.74,53922134,257240262,10131
2020/7/03,2020/07/03 13:30,4.76,4.73,4.76,4.75,83352822,397115238,13504
2020/7/03,2020/07/03 14:00,4.76,4.73,4.75,4.76,90016204,428647246,17482
2020/7/03,2020/07/03 14:30,4.77,4.73,4.76,4.75,91025192,433979700,15607
2020/7/03,2020/07/03 15:00,4.78,4.75,4.78,4.76,143165747,685261194,27395
2020/7/06,2020/07/06 10:00,4.92,4.75,4.91,4.79,435825884,2106446770,74362
2020/7/06,2020/07/06 10:30,4.94,4.86,4.92,4.91,211274705,1035618009,38288
2020/7/06,2020/07/06 11:00,5.02,4.92,4.99,4.93,229922782,1144350085,54913
2020/7/06,2020/07/06 11:30,5.03,4.99,4.99,5.00,124216470,622068105,28090
2020/7/06,2020/07/06 13:30,5.03,4.93,4.94,5.00,217062004,1082291803,45882
2020/7/06,2020/07/06 14:00,4.98,4.93,4.98,4.93,108650481,539280759,21789
2020/7/06,2020/07/06 14:30,5.00,4.97,4.97,4.98,128197864,638914064,22837
2020/7/06,2020/07/06 15:00,5.02,4.97,5.01,4.98,197836893,990255950,44086
2020/7/07,2020/07/07 10:00,5.31,5.13,5.25,5.13,708336301,3705998347,123935
2020/7/07,2020/07/07 10:30,5.40,5.24,5.30,5.25,463983419,2471731245,92361
2020/7/07,2020/07/07 11:00,5.33,5.26,5.29,5.29,140823192,745107554,30660
2020/7/07,2020/07/07 11:30,5.34,5.29,5.33,5.29,85101603,452748316,20666
2020/7/07,2020/07/07 13:30,5.40,5.34,5.36,5.34,164972997,886221802,42973
2020/7/07,2020/07/07 14:00,5.38,5.33,5.35,5.36,109892973,588467273,26203
2020/7/07,2020/07/07 14:30,5.35,5.26,5.27,5.35,177035682,937268536,43092
2020/7/07,2020/07/07 15:00,5.30,5.19,5.19,5.27,245215816,1286257748,63676
2020/7/08,2020/07/08 10:00,5.38,5.12,5.13,5.32,469181315,2466742218,95898
2020/7/08,2020/07/08 10:30,5.22,5.07,5.19,5.13,239546815,1233349170,51404
2020/7/08,2020/07/08 11:00,5.25,5.18,5.23,5.18,94343845,492374301,21802
2020/7/08,2020/07/08 11:30,5.27,5.20,5.21,5.22,78716905,411747535,17555
2020/7/08,2020/07/08 13:30,5.26,5.15,5.15,5.22,114147219,593973831,29574
2020/7/08,2020/07/08 14:00,5.24,5.15,5.24,5.16,103644103,539947445,22691
2020/7/08,2020/07/08 14:30,5.29,5.23,5.29,5.24,153536043,809179555,31904
2020/7/08,2020/07/08 15:00,5.30,5.26,5.28,5.29,175891113,928859503,39230
2020/7/09,2020/07/09 10:00,5.31,5.20,5.26,5.21,336108567,1761573317,68862
2020/7/09,2020/07/09 10:30,5.28,5.20,5.23,5.25,177498775,929863590,43387
2020/7/09,2020/07/09 11:00,5.24,5.18,5.23,5.22,161488486,841153602,39599
2020/7/09,2020/07/09 11:30,5.28,5.21,5.28,5.22,84469348,442223825,18804
2020/7/09,2020/07/09 13:30,5.47,5.25,5.36,5.28,429893941,2307477224,78290
2020/7/09,2020/07/09 14:00,5.37,5.28,5.30,5.36,147561062,784933759,34092
2020/7/09,2020/07/09 14:30,5.31,5.25,5.26,5.30,106152024,561088414,27030
2020/7/09,2020/07/09 15:00,5.32,5.25,5.32,5.26,169161322,894392532,36750
2020/7/10,2020/07/10 10:00,5.25,5.17,5.21,5.22,361372485,1881849335,77100
2020/7/10,2020/07/10 10:30,5.22,5.13,5.14,5.21,246687572,1278308014,62198
2020/7/10,2020/07/10 11:00,5.15,5.08,5.14,5.14,261784479,1338699673,69336
2020/7/10,2020/07/10 11:30,5.17,5.12,5.14,5.14,90165820,464283850,20286
2020/7/10,2020/07/10 13:30,5.15,5.10,5.10,5.14,96656856,495227378,28149
2020/7/10,2020/07/10 14:00,5.14,5.10,5.14,5.10,127867365,654371084,28722
2020/7/10,2020/07/10 14:30,5.15,5.10,5.11,5.14,92266300,472361167,25180
2020/7/10,2020/07/10 15:00,5.11,5.04,5.08,5.11,275973036,1401888803,78241
2020/7/13,2020/07/13 10:00,5.13,5.02,5.10,5.04,306340192,1552891767,69792
2020/7/13,2020/07/13 10:30,5.16,5.10,5.14,5.11,173757045,892669537,32982
2020/7/13,2020/07/13 11:00,5.21,5.14,5.21,5.14,194000033,1004532313,34574
2020/7/13,2020/07/13 11:30,5.23,5.18,5.21,5.21,104088976,541991701,20823
2020/7/13,2020/07/13 13:30,5.26,5.20,5.22,5.20,174445843,913071607,37361
2020/7/13,2020/07/13 14:00,5.27,5.21,5.24,5.22,128031358,670833802,27480
2020/7/13,2020/07/13 14:30,5.26,5.21,5.23,5.23,112166486,586680336,24565
2020/7/13,2020/07/13 15:00,5.27,5.23,5.26,5.23,197422947,1037399460,43734
2020/7/14,2020/07/14 10:00,5.38,5.21,5.24,5.29,373166929,1974271002,80057
2020/7/14,2020/07/14 10:30,5.24,5.12,5.13,5.24,225926824,1170215185,56308
2020/7/14,2020/07/14 11:00,5.18,5.10,5.17,5.13,114237457,586593992,31490
2020/7/14,2020/07/14 11:30,5.18,5.12,5.13,5.16,68753511,354069050,17443
2020/7/14,2020/07/14 13:30,5.14,5.10,5.13,5.13,122460184,626637702,29555
2020/7/14,2020/07/14 14:00,5.13,5.06,5.08,5.13,168885137,859020163,45957
2020/7/14,2020/07/14 14:30,5.14,5.07,5.13,5.08,99431110,507910135,21385
2020/7/14,2020/07/14 15:00,5.19,5.11,5.17,5.13,135743683,700723892,28072
2020/7/15,2020/07/15 10:00,5.20,5.05,5.09,5.18,239256159,1221092864,52969
2020/7/15,2020/07/15 10:30,5.10,5.05,5.06,5.10,112594189,570952789,29761
2020/7/15,2020/07/15 11:00,5.06,4.97,4.98,5.06,231583038,1160229207,60316
2020/7/15,2020/07/15 11:30,5.00,4.91,4.97,4.98,136561161,676764899,35858
2020/7/15,2020/07/15 13:30,5.06,4.96,5.03,4.97,87427850,438218125,22345
2020/7/15,2020/07/15 14:00,5.08,5.02,5.05,5.02,73322206,370870171,17680
2020/7/15,2020/07/15 14:30,5.06,4.99,5.00,5.05,75808500,380431548,21249
2020/7/15,2020/07/15 15:00,5.02,4.94,4.94,5.00,139277241,691723704,42425
2020/7/16,2020/07/16 10:00,5.04,4.95,5.00,4.96,210186783,1050036979,42347
2020/7/16,2020/07/16 10:30,5.00,4.86,4.90,4.99,178920461,879482183,42940
2020/7/16,2020/07/16 11:00,4.93,4.87,4.91,4.90,98097160,480867610,20760
2020/7/16,2020/07/16 11:30,4.93,4.86,4.89,4.91,92013955,449768120,19112
2020/7/16,2020/07/16 13:30,4.92,4.83,4.84,4.88,148302904,722537631,33630
2020/7/16,2020/07/16 14:00,4.88,4.78,4.82,4.84,174341419,843974435,32739
2020/7/16,2020/07/16 14:30,4.85,4.72,4.74,4.82,190976236,911419477,47659
2020/7/16,2020/07/16 15:00,4.73,4.64,4.69,4.73,220560191,1033190439,56731
2020/7/17,2020/07/17 10:00,4.74,4.62,4.68,4.70,231380689,1082331481,54940
2020/7/17,2020/07/17 10:30,4.74,4.64,4.71,4.68,139482769,654652652,28591
2020/7/17,2020/07/17 11:00,4.75,4.68,4.70,4.71,86269304,406838711,23305
2020/7/17,2020/07/17 11:30,4.70,4.63,4.63,4.70,70428697,328255126,20785
2020/7/17,2020/07/17 13:30,4.64,4.55,4.56,4.63,172887912,794582005,41235
2020/7/17,2020/07/17 14:00,4.61,4.53,4.60,4.56,116833555,533634576,24330
2020/7/17,2020/07/17 14:30,4.65,4.57,4.64,4.61,80733997,373095200,17594
2020/7/17,2020/07/17 15:00,4.65,4.59,4.63,4.64,89886672,414828053,22610
2020/7/20,2020/07/20 10:00,4.72,4.65,4.66,4.69,219855707,1029383050,38264
2020/7/20,2020/07/20 10:30,4.72,4.65,4.70,4.65,111047526,520573119,21373
2020/7/20,2020/07/20 11:00,4.78,4.69,4.78,4.69,106222173,502693006,23861
2020/7/20,2020/07/20 11:30,4.79,4.75,4.77,4.78,94324165,449580566,18098
2020/7/20,2020/07/20 13:30,4.81,4.76,4.78,4.77,92770635,444222762,22938
2020/7/20,2020/07/20 14:00,4.79,4.74,4.76,4.79,97322138,463464277,17066
2020/7/20,2020/07/20 14:30,4.78,4.74,4.78,4.76,44782464,213147174,11299
2020/7/20,2020/07/20 15:00,4.82,4.77,4.82,4.77,123657858,594194890,31248
2020/7/21,2020/07/21 10:00,4.91,4.80,4.90,4.85,359902003,1748665751,50302
2020/7/21,2020/07/21 10:30,5.03,4.88,4.97,4.90,368798321,1832931386,65810
2020/7/21,2020/07/21 11:00,4.97,4.91,4.94,4.96,104741683,517761667,24806
2020/7/21,2020/07/21 11:30,4.95,4.90,4.92,4.94,50833023,250309733,12867
2020/7/21,2020/07/21 13:30,4.96,4.91,4.92,4.93,50933644,251533755,14396
2020/7/21,2020/07/21 14:00,4.95,4.90,4.94,4.91,48282037,238113411,12362
2020/7/21,2020/07/21 14:30,4.95,4.91,4.93,4.95,48820939,240548881,11933
2020/7/21,2020/07/21 15:00,4.94,4.92,4.94,4.93,74074402,365168606,19156
2020/7/22,2020/07/22 10:00,4.97,4.88,4.95,4.92,201589784,993693271,39357
2020/7/22,2020/07/22 10:30,4.96,4.92,4.93,4.95,81544105,402193927,16600
2020/7/22,2020/07/22 11:00,4.99,4.92,4.98,4.92,114925489,569688203,22461
2020/7/22,2020/07/22 11:30,5.04,4.96,5.01,4.98,183716792,920211780,34155
2020/7/22,2020/07/22 13:30,5.03,4.98,4.98,5.00,81157666,406237675,17580
2020/7/22,2020/07/22 14:00,4.98,4.94,4.95,4.98,66834994,331381826,15452
2020/7/22,2020/07/22 14:30,4.97,4.94,4.94,4.95,67246012,333030270,14029
2020/7/22,2020/07/22 15:00,4.95,4.91,4.94,4.95,96920717,477426653,25857
2020/7/23,2020/07/23 10:00,4.91,4.82,4.83,4.90,225271919,1097316436,53314
2020/7/23,2020/07/23 10:30,4.83,4.70,4.75,4.83,295909069,1407631393,68051
2020/7/23,2020/07/23 11:00,4.76,4.65,4.66,4.74,215633519,1012042680,56011
2020/7/23,2020/07/23 11:30,4.72,4.66,4.71,4.66,81066377,380578417,20940
2020/7/23,2020/07/23 13:30,4.76,4.69,4.74,4.71,78948292,373128315,20823
2020/7/23,2020/07/23 14:00,4.76,4.70,4.76,4.74,74959467,354070245,17587
2020/7/23,2020/07/23 14:30,4.79,4.73,4.77,4.76,57232874,272581586,14141
2020/7/23,2020/07/23 15:00,4.78,4.74,4.78,4.74,122016342,581160438,27070
2020/7/24,2020/07/24 10:00,4.77,4.68,4.72,4.73,150842013,711751252,31968
2020/7/24,2020/07/24 10:30,4.73,4.68,4.70,4.71,64094589,301463521,17078
2020/7/24,2020/07/24 11:00,4.70,4.66,4.69,4.69,65049825,304415985,18983
2020/7/24,2020/07/24 11:30,4.69,4.60,4.62,4.68,113477790,526658095,35012
2020/7/24,2020/07/24 13:30,4.61,4.55,4.57,4.61,155577925,711955655,48285
2020/7/24,2020/07/24 14:00,4.59,4.53,4.54,4.57,130789254,596628306,33291
2020/7/24,2020/07/24 14:30,4.56,4.50,4.54,4.53,148247050,670496277,39665
2020/7/24,2020/07/24 15:00,4.57,4.51,4.52,4.54,104726200,474751225,34739
2020/7/27,2020/07/27 10:00,4.57,4.43,4.48,4.52,168818649,759356265,40853
2020/7/27,2020/07/27 10:30,4.51,4.46,4.47,4.48,65959000,295637577,15026
2020/7/27,2020/07/27 11:00,4.50,4.46,4.48,4.47,54429179,243686315,10412
2020/7/27,2020/07/27 11:30,4.50,4.46,4.47,4.48,39593860,177184791,8084
2020/7/27,2020/07/27 13:30,4.47,4.42,4.47,4.46,80947612,359796713,22787
2020/7/27,2020/07/27 14:00,4.48,4.45,4.47,4.46,45005101,201099897,9492
2020/7/27,2020/07/27 14:30,4.48,4.45,4.45,4.48,38628150,172160641,10453
2020/7/27,2020/07/27 15:00,4.48,4.44,4.47,4.45,65002793,289796992,14970
2020/7/28,2020/07/28 10:00,4.65,4.51,4.58,4.51,249753474,1148564358,51095
2020/7/28,2020/07/28 10:30,4.63,4.57,4.61,4.58,74808259,344211486,17328
2020/7/28,2020/07/28 11:00,4.62,4.59,4.60,4.61,43755033,201472973,9926
2020/7/28,2020/07/28 11:30,4.61,4.59,4.60,4.60,37015003,170212575,8021
2020/7/28,2020/07/28 13:30,4.61,4.56,4.57,4.60,44227048,202755504,10998
2020/7/28,2020/07/28 14:00,4.57,4.51,4.53,4.57,74563790,338367274,16466
2020/7/28,2020/07/28 14:30,4.58,4.53,4.55,4.53,43909405,200165045,9497
2020/7/28,2020/07/28 15:00,4.59,4.55,4.59,4.56,53632848,245438594,14263
2020/7/29,2020/07/29 11:30,4.66,4.51,4.61,4.56,359574235,1653471563,73648
2020/7/29,2020/07/29 13:30,4.65,4.60,4.64,4.62,46476009,214733766,10288
2020/7/29,2020/07/29 14:00,4.65,4.62,4.63,4.65,60713910,281613337,11826
2020/7/29,2020/07/29 14:30,4.67,4.63,4.65,4.64,88845345,413423516,19794
2020/7/29,2020/07/29 15:00,4.68,4.65,4.68,4.66,104213671,486766583,27052
2020/7/30,2020/07/30 10:00,4.73,4.65,4.66,4.70,176067610,826050321,31327
2020/7/30,2020/07/30 10:30,4.68,4.61,4.62,4.67,97876780,454177360,21312
2020/7/30,2020/07/30 11:00,4.64,4.60,4.62,4.62,55435720,255874084,13256
2020/7/30,2020/07/30 11:30,4.64,4.61,4.62,4.61,32797755,151703896,6733
2020/7/30,2020/07/30 13:30,4.63,4.59,4.61,4.62,55072718,253711906,13940
2020/7/30,2020/07/30 14:00,4.64,4.61,4.62,4.62,27215955,125787712,6907
2020/7/30,2020/07/30 14:30,4.62,4.58,4.59,4.61,76577065,351897724,17639
2020/7/30,2020/07/30 15:00,4.60,4.58,4.59,4.59,67846922,311264877,17485
2020/7/31,2020/07/31 10:00,4.73,4.58,4.71,4.60,198635118,929260279,41503
2020/7/31,2020/07/31 10:30,4.74,4.68,4.68,4.71,152450644,719195544,33364
2020/7/31,2020/07/31 11:00,4.70,4.63,4.63,4.68,103553253,483696769,19459
2020/7/31,2020/07/31 11:30,4.67,4.62,4.66,4.63,64431406,298655597,13373
2020/7/31,2020/07/31 13:30,4.67,4.63,4.64,4.66,31252135,145381403,8201
2020/7/31,2020/07/31 14:00,4.66,4.63,4.65,4.64,24855651,115586199,6491
2020/7/31,2020/07/31 14:30,4.67,4.63,4.66,4.65,37619884,175117184,9049
2020/7/31,2020/07/31 15:00,4.67,4.65,4.67,4.67,65249450,304377531,16462
2020/8/03,2020/08/03 10:00,4.78,4.70,4.76,4.72,208146944,987803358,42088
2020/8/03,2020/08/03 10:30,4.77,4.73,4.74,4.76,80418312,381762044,18503
2020/8/03,2020/08/03 11:00,4.78,4.72,4.77,4.74,111901772,531717813,19524
2020/8/03,2020/08/03 11:30,4.79,4.75,4.77,4.77,95654907,456461120,18873
2020/8/03,2020/08/03 13:30,4.82,4.76,4.80,4.77,124607496,597585601,31860
2020/8/03,2020/08/03 14:00,4.81,4.77,4.79,4.80,64479953,309025153,14226
2020/8/03,2020/08/03 14:30,4.81,4.76,4.77,4.79,82033782,392186410,15748
2020/8/03,2020/08/03 15:00,4.80,4.77,4.80,4.78,73944057,353786347,18876
2020/8/04,2020/08/04 10:00,4.83,4.71,4.73,4.82,241120642,1146281812,43820
2020/8/04,2020/08/04 10:30,4.74,4.70,4.71,4.73,88324808,416539626,23111
2020/8/04,2020/08/04 11:00,4.77,4.71,4.75,4.72,66803924,316948699,12001
2020/8/04,2020/08/04 11:30,4.76,4.72,4.72,4.75,56043576,265292001,9700
2020/8/04,2020/08/04 13:30,4.75,4.72,4.74,4.73,45086315,213274870,9246
2020/8/04,2020/08/04 14:00,4.76,4.72,4.75,4.74,67738857,321146272,10157
2020/8/04,2020/08/04 14:30,4.78,4.73,4.73,4.76,68510604,325666976,11487
2020/8/04,2020/08/04 15:00,4.75,4.72,4.75,4.74,65354540,309521604,15227
2020/8/05,2020/08/05 10:00,4.81,4.65,4.67,4.79,250922927,1181376521,50175
2020/8/05,2020/08/05 10:30,4.71,4.65,4.71,4.67,88393018,413486087,17999
2020/8/05,2020/08/05 11:00,4.71,4.67,4.68,4.71,77599253,363665624,12498
2020/8/05,2020/08/05 11:30,4.75,4.67,4.75,4.69,89056508,419223674,13341
2020/8/05,2020/08/05 13:30,4.76,4.70,4.71,4.74,70371776,333106692,13509
2020/8/05,2020/08/05 14:00,4.72,4.69,4.69,4.72,65599174,308583337,11465
2020/8/05,2020/08/05 14:30,4.77,4.69,4.74,4.70,118072511,557806504,17342
2020/8/05,2020/08/05 15:00,4.77,4.73,4.77,4.75,111340636,529040172,20492
2020/8/06,2020/08/06 10:00,4.88,4.75,4.76,4.85,362633958,1745690311,54391
2020/8/06,2020/08/06 10:30,4.79,4.76,4.76,4.76,115220680,549807012,20255
2020/8/06,2020/08/06 11:00,4.82,4.75,4.76,4.76,122686443,586887402,23701
2020/8/06,2020/08/06 11:30,4.82,4.75,4.81,4.75,110186178,528331902,17350
2020/8/06,2020/08/06 13:30,4.88,4.77,4.88,4.80,269915670,1305633251,48969
